query_idx,query_id,aggregate_label,aggregate_detail_label,legacy_category,query_text,query_image_ref,primary_pos_cand_id,rank_multimodal,rank_text_only,rank_image_only,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal
2836,7:2837,unresolved,unresolved,multimodal_needed,Is bright white colored with an image and is lighter.,mbeir_images/fashioniq_images/B00CQ3O38Y.jpg,7:15999,71,356,1854,rzen_embed,e5_omni,vlm2vec_v2,0,0,0,0
2837,7:2838,composition_required,composition_required,multimodal_needed,Is solid black with long sleeves and is black with longer sleeves.,mbeir_images/fashioniq_images/B008LWT8L6.jpg,7:17642,4,810,3083,lamra,rzen_embed,qwen3vl2b_vllm,4,0,0,0
2838,7:2839,composition_required,composition_required,multimodal_needed,Is dark blue and plain and has longer sleeves and a crew neck.,mbeir_images/fashioniq_images/B005FSPIQS.jpg,7:37442,1,49,185,gemini_embedding_2,gemini_embedding_2,,2,0,0,0
2846,7:2847,composition_required,composition_required,multimodal_needed,Is more striped and has longer sleeves and is striped in pattern.,mbeir_images/fashioniq_images/B003TMYVMO.jpg,7:53525,7,179,1570,gemini_embedding_2,mmembed,gemini_embedding_2,1,0,0,0
2848,7:2849,unresolved,unresolved,multimodal_needed,Is white and with lighter.,mbeir_images/fashioniq_images/B00AREH9TO.jpg,7:47005,19,12006,18,gemini_embedding_2,voyage_multimodal_35,,0,0,0,0
2849,7:2850,unresolved,unresolved,multimodal_needed,Black and no graphics and is darker with smaller font.,mbeir_images/fashioniq_images/B000QGPYP4.jpg,7:27271,90,44,1252,qwen3vl8b_vllm,gemini_embedding_2,e5_omni,0,0,0,0
2850,7:2851,unresolved,unresolved,multimodal_needed,Is red with a checker pattern and has more red.,mbeir_images/fashioniq_images/B0042RUEJY.jpg,7:63829,27,11,2120,voyage_multimodal_35,vlm2vec_v2,,0,0,0,0
2853,7:2854,unresolved,unresolved,multimodal_needed,Is black colored and is darker.,mbeir_images/fashioniq_images/B00B02JOHM.jpg,7:39171,819,5177,1031,rzen_embed,qwen3vl2b_vllm,gemini_embedding_2,0,0,0,0
2854,7:2855,composition_required,composition_required,multimodal_needed,Is red and black striped and is darker.,mbeir_images/fashioniq_images/B008QU0HJ0.jpg,7:42068,1,12,435,voyage_multimodal_35,lamra_qwen25vl,voyage_multimodal_35,9,0,0,0
2855,7:2856,composition_required,composition_required,multimodal_needed,The shirt is blue in color with long sleeves and is darker and has long sleeves.,mbeir_images/fashioniq_images/B008MATL6Y.jpg,7:51598,10,67,875,lamra,gemini_embedding_2,,1,0,0,0
2856,7:2857,unresolved,unresolved,multimodal_needed,Has bigger letters and has more red.,mbeir_images/fashioniq_images/B00542QOFE.jpg,7:69266,116,130,1097,e5_omni,mmembed,mmembed,0,0,0,0
2857,7:2858,unresolved,unresolved,multimodal_needed,Is more blue and striped and is navy and white striped.,mbeir_images/fashioniq_images/B006YOPUME.jpg,7:16133,15,1767,138,lamra,lamra,lamra,0,0,0,0
2858,7:2859,unresolved,unresolved,multimodal_needed,Ligher colored and is more vibrant a color.,mbeir_images/fashioniq_images/B008P4ZQMU.jpg,7:3297,40,5256,118,qwen3vl8b_vllm,rzen_embed,e5_omni,0,0,0,0
2859,7:2860,composition_required,composition_required,multimodal_needed,Has short sleeved and darker colored and has no stripes and is shorter sleeved.,mbeir_images/fashioniq_images/B001B14H6K.jpg,7:71676,7,760,266,lamra_qwen25vl,gemini_embedding_2,mmembed,1,0,0,0
2860,7:2861,composition_required,composition_required,multimodal_needed,Has a gun and has larger text and and more animated.,mbeir_images/fashioniq_images/B005XS00E0.jpg,7:16789,1,52,30,lamra_qwen25vl,e5_omni,rzen_embed,10,0,0,0
2861,7:2862,unresolved,unresolved,multimodal_needed,Is white and is of lighter color.,mbeir_images/fashioniq_images/B00DEO56HQ.jpg,7:74132,39,1572,106,e5_omni,lamra_qwen25vl,,0,0,0,0
2862,7:2863,composition_required,composition_required,multimodal_needed,Is grey and is gray with red circle.,mbeir_images/fashioniq_images/B003CMJKGI.jpg,7:28967,1,87,11,gemini_embedding_2,lamra,,11,0,0,0
2863,7:2864,unresolved,unresolved,multimodal_needed,Not blue and is fancier.,mbeir_images/fashioniq_images/B008J8MLD4.jpg,7:4696,63,8224,115,rzen_embed,gemini_embedding_2,lamra,0,0,0,0
2865,7:2866,unresolved,unresolved,multimodal_needed,Has a darker color and is short sleeved and is dark blue short sleeved.,mbeir_images/fashioniq_images/B007I6HU02.jpg,7:5728,178,1608,10548,lamra,rzen_embed,vlm2vec_v2,0,0,0,0
2866,7:2867,unresolved,unresolved,multimodal_needed,Is bigger with a bright color and is white with writing at the very top.,mbeir_images/fashioniq_images/B004Q8J39Q.jpg,7:20550,28,64,5082,voyage_multimodal_35,vlm2vec_v2,,0,0,0,0
2870,7:2871,composition_required,composition_required,multimodal_needed,Has shorter sleeves and blue in color and short sleeve darker in color.,mbeir_images/fashioniq_images/B00C2WTGEU.jpg,7:52614,1,87,25,gemini_embedding_2,e5_omni,e5_omni,9,0,0,0
2871,7:2872,unresolved,unresolved,multimodal_needed,Is browner and simpler and has more words on it.,mbeir_images/fashioniq_images/B001G2AEEI.jpg,7:45763,229,29,18164,lamra,gme_qwen2vl_retriever_2,gemini_embedding_2,0,0,0,0
2876,7:2877,unresolved,unresolved,multimodal_needed,Has more words on it and white and green striped.,mbeir_images/fashioniq_images/B005KXL6TQ.jpg,7:61310,54,2073,377,lamra,lamra_qwen25vl,gme_qwen2vl_retriever_2,0,0,0,0
2877,7:2878,unresolved,unresolved,multimodal_needed,Has a logo and is more casual and is ess formal.,mbeir_images/fashioniq_images/B007W4YUFI.jpg,7:34831,366,569,2590,qwen3vl8b_vllm,vlm2vec_v2,gme_qwen2vl_retriever_2,0,0,0,0
2878,7:2879,composition_required,composition_required,multimodal_needed,Is a large white and black plaid and is lighter with larger plaid pattern.,mbeir_images/fashioniq_images/B009XDKZ3M.jpg,7:9401,1,25,70,gme_qwen2vl_retriever_2,mmembed,voyage_multimodal_35,9,0,0,0
2881,7:2882,unresolved,unresolved,multimodal_needed,Is fitted and black and is darker and more casual.,mbeir_images/fashioniq_images/B0051PMW8W.jpg,7:72331,1447,1303,20719,lamra,gme_qwen2vl_retriever_2,rzen_embed,0,0,0,0
2883,7:2884,composition_required,composition_required,multimodal_needed,Is dark colored with contrasting colored art and is more detailed and less colorful.,mbeir_images/fashioniq_images/B00AHEZ29I.jpg,7:8885,4,1469,13,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,1,0,0,0
2884,7:2885,composition_required,composition_required,multimodal_needed,Has an open front with side pockets and is white with collar.,mbeir_images/fashioniq_images/B004F9QDFS.jpg,7:67842,1,30,5722,qwen3vl8b_vllm,vlm2vec_v2,e5_omni,9,0,0,0
2885,7:2886,unresolved,unresolved,multimodal_needed,Has short sleeves and has shorter sleeves and is black.,mbeir_images/fashioniq_images/B0085IFWRA.jpg,7:22076,2610,4942,5784,rzen_embed,mmembed,gemini_embedding_2,0,0,0,0
2886,7:2887,unresolved,unresolved,multimodal_needed,Is plaid and a grey and white plaid with pockets on front.,mbeir_images/fashioniq_images/B005XXYY2O.jpg,7:58929,231,53,9593,rzen_embed,e5_omni,e5_omni,0,0,0,0
2888,7:2889,composition_required,composition_required,multimodal_needed,Is a v shaped neck and black and has blue rectangular motif.,mbeir_images/fashioniq_images/B005TG0JTW.jpg,7:69042,1,12,419,qwen3vl2b_vllm,gemini_embedding_2,e5_omni,7,0,0,0
2893,7:2894,unresolved,unresolved,multimodal_needed,Is more casual and nont patterned and it is more casual and has a short sleeve.,mbeir_images/fashioniq_images/B00ELPU4J2.jpg,7:31064,15727,3058,31067,mmembed,gme_qwen2vl_retriever_2,mmembed,0,0,0,0
2894,7:2895,composition_required,composition_required,multimodal_needed,Is more graphic and less gamer and is more gothic.,mbeir_images/fashioniq_images/B003RW8XFW.jpg,7:44971,7,34,1899,lamra_qwen25vl,lamra_qwen25vl,lamra_qwen25vl,1,0,0,0
2895,7:2896,unresolved,unresolved,multimodal_needed,Is floral long sleeved and is lighter.,mbeir_images/fashioniq_images/B007907Y6W.jpg,7:28734,52,3700,1354,rzen_embed,rzen_embed,vlm2vec_v2,0,0,0,0
2896,7:2897,unresolved,unresolved,multimodal_needed,Is yellow and more casual with no buttons and is yellow with short sleeves and is more casual.,mbeir_images/fashioniq_images/B0085X1RZQ.jpg,7:41841,13,83,9886,lamra,voyage_multimodal_35,e5_omni,0,0,0,0
2897,7:2898,unresolved,unresolved,multimodal_needed,Has words on it and is black with white lettering.,mbeir_images/fashioniq_images/B002WE9S7I.jpg,7:12938,36,179,564,lamra,lamra,qwen3vl8b_vllm,0,0,0,0
2899,7:2900,unresolved,unresolved,multimodal_needed,Is dark striped shirt and has more colors in it.,mbeir_images/fashioniq_images/B007IGKR52.jpg,7:72864,24,207,208,lamra_qwen25vl,e5_omni,vlm2vec_v2,0,0,0,0
2900,7:2901,composition_required,composition_required,multimodal_needed,Has a cartoon graphic and has a red and white graphic.,mbeir_images/fashioniq_images/B005C91IGE.jpg,7:47016,5,34,214,lamra_qwen25vl,gemini_embedding_2,e5_omni,2,0,0,0
2901,7:2902,unresolved,unresolved,multimodal_needed,Is a long sleeve blue button down shirt and is much lighter in color.,mbeir_images/fashioniq_images/B00EKT8ASG.jpg,7:54068,46,80,22682,gemini_embedding_2,vlm2vec_v2,gemini_embedding_2,0,0,0,0
2902,7:2903,unresolved,unresolved,multimodal_needed,Has a different design and is black and has large painting.,mbeir_images/fashioniq_images/B009XE4MIA.jpg,7:10299,2079,494,2844,rzen_embed,rzen_embed,lamra,0,0,0,0
2903,7:2904,unresolved,unresolved,multimodal_needed,Is white and more graphic and is white with black logo.,mbeir_images/fashioniq_images/B00AKR3VPO.jpg,7:45086,372,170,18502,lamra_qwen25vl,lamra,lamra,0,0,0,0
2904,7:2905,unresolved,unresolved,multimodal_needed,Is blue with long sleeves and is less fitted and has longer sleeves.,mbeir_images/fashioniq_images/B00E3MZ286.jpg,7:59571,328,218,3064,lamra,qwen3vl2b_vllm,e5_omni,0,0,0,0
2905,7:2906,unresolved,unresolved,multimodal_needed,Is red colored without collar and is orange.,mbeir_images/fashioniq_images/B00B7P6FBK.jpg,7:38261,567,938,13736,qwen3vl2b_vllm,lamra,qwen3vl2b_vllm,0,0,0,0
2907,7:2908,composition_required,composition_required,multimodal_needed,Is yellow colored with more stripes and has stripes.,mbeir_images/fashioniq_images/B00BP4RT2C.jpg,7:8066,3,22,83,qwen3vl2b_vllm,e5_omni,gme_qwen2vl_retriever_2,5,0,0,0
2908,7:2909,unresolved,unresolved,multimodal_needed,Is long sleeved and is lighter in color and more words.,mbeir_images/fashioniq_images/B008K1QJ5G.jpg,7:68146,41,82,281,qwen3vl2b_vllm,e5_omni,qwen3vl8b_vllm,0,0,0,0
2910,7:2911,composition_required,composition_required,multimodal_needed,Is lighter with a different logo and is greenish grey colored.,mbeir_images/fashioniq_images/B008K1QJ5G.jpg,7:32769,3,765,41,qwen3vl2b_vllm,lamra_qwen25vl,qwen3vl2b_vllm,6,0,0,0
2911,7:2912,composition_required,composition_required,multimodal_needed,Has a lightning symbol and has white logo.,mbeir_images/fashioniq_images/B00BSY0YQC.jpg,7:44526,3,12,383,lamra,lamra_qwen25vl,qwen3vl8b_vllm,5,0,0,0
2912,7:2913,composition_required,composition_required,multimodal_needed,Is more blue and fun and is more colourfull.,mbeir_images/fashioniq_images/B00517ABLA.jpg,7:19306,1,2793,804,lamra,lamra,lamra_qwen25vl,2,0,0,0
2915,7:2916,unresolved,unresolved,multimodal_needed,Is a darker color and is darker.,mbeir_images/fashioniq_images/B0065ZE500.jpg,7:17722,13,176,128,gme_qwen2vl_retriever_2,e5_omni,gme_qwen2vl_retriever_2,0,0,0,0
2917,7:2918,unresolved,unresolved,multimodal_needed,Is white and is a lighter color and has a looser fit.,mbeir_images/fashioniq_images/B004YWBYNW.jpg,7:2318,21,639,179,rzen_embed,vlm2vec_v2,gemini_embedding_2,0,0,0,0
2918,7:2919,composition_required,composition_required,multimodal_needed,Is black colored and is a darker black color.,mbeir_images/fashioniq_images/B0012GILRK.jpg,7:25162,7,1006,58,gme_qwen2vl_retriever_2,gemini_embedding_2,lamra,1,0,0,0
2919,7:2920,unresolved,unresolved,multimodal_needed,Is red and more bright and is lighter.,mbeir_images/fashioniq_images/B00ABU0V4Y.jpg,7:41173,1146,2002,17115,qwen3vl8b_vllm,lamra,gemini_embedding_2,0,0,0,0
2920,7:2921,composition_required,composition_required,multimodal_needed,Longer Sleeves and different style and it is checked and has a long sleeve.,mbeir_images/fashioniq_images/B00BIFZU4C.jpg,7:72736,8,54,6870,voyage_multimodal_35,voyage_multimodal_35,,1,0,0,0
2921,7:2922,unresolved,unresolved,multimodal_needed,Is more plain and has no graphic on it.,mbeir_images/fashioniq_images/B00A4LJAG0.jpg,7:3696,709,9570,2039,voyage_multimodal_35,lamra_qwen25vl,,0,0,0,0
2923,7:2924,composition_required,composition_required,multimodal_needed,Is white and is primarily white with less prominent logo.,mbeir_images/fashioniq_images/B008RMD8M0.jpg,7:25869,7,478,59,lamra_qwen25vl,qwen3vl2b_vllm,,4,0,0,0
2924,7:2925,unresolved,unresolved,multimodal_needed,Is more of a shirt and is a gray t-shirt.,mbeir_images/fashioniq_images/B000V999DY.jpg,7:22707,343,1186,3275,lamra_qwen25vl,,gme_qwen2vl_retriever_2,0,0,0,0
2927,7:2928,unresolved,unresolved,multimodal_needed,Has green color with an amusing image and is bright green colored with white graphic.,mbeir_images/fashioniq_images/B00FEET2J2.jpg,7:25685,12,44,189,gme_qwen2vl_retriever_2,lamra,gme_qwen2vl_retriever_2,0,0,0,0
2928,7:2929,unresolved,unresolved,multimodal_needed,Is for a female and fitted and is lighter grey.,mbeir_images/fashioniq_images/B009N29AO8.jpg,7:32077,152,394,1657,qwen3vl2b_vllm,lamra,qwen3vl2b_vllm,0,0,0,0
2929,7:2930,composition_required,composition_required,multimodal_needed,Is black with white and yellow stripes and it is black and has stripped print.,mbeir_images/fashioniq_images/B008VTKSMM.jpg,7:21279,2,54,3443,qwen3vl8b_vllm,mmembed,voyage_multimodal_35,4,0,0,0
2930,7:2931,unresolved,unresolved,multimodal_needed,Is checked and collar.,mbeir_images/fashioniq_images/B0058YVMDM.jpg,7:39645,103,394,640,voyage_multimodal_35,mmembed,voyage_multimodal_35,0,0,0,0
2931,7:2932,unresolved,unresolved,multimodal_needed,Is more colorful and is blue with a design on the entire front.,mbeir_images/fashioniq_images/B0081365S4.jpg,7:11703,67,290,514,qwen3vl8b_vllm,e5_omni,gemini_embedding_2,0,0,0,0
2932,7:2933,unresolved,unresolved,multimodal_needed,Is blue and is striped and more colorful.,mbeir_images/fashioniq_images/B0050TB14K.jpg,7:65822,668,6293,1621,lamra_qwen25vl,vlm2vec_v2,,0,0,0,0
2933,7:2934,unresolved,unresolved,multimodal_needed,Is more casual with shorter sleeves and has shorter sleeves.,mbeir_images/fashioniq_images/B0085428H6.jpg,7:44732,20612,4949,23729,gemini_embedding_2,,gme_qwen2vl_retriever_2,0,0,0,0
2934,7:2935,unresolved,unresolved,multimodal_needed,Is sleeveless and white and is lighter.,mbeir_images/fashioniq_images/B004HEX7WI.jpg,7:73636,17,133,13495,qwen3vl2b_vllm,qwen3vl2b_vllm,qwen3vl2b_vllm,0,0,0,0
2935,7:2936,unresolved,unresolved,multimodal_needed,Has a different logo and is baggy and plain.,mbeir_images/fashioniq_images/B0086F6HIK.jpg,7:28394,107,3850,1118,lamra_qwen25vl,e5_omni,lamra,0,0,0,0
2936,7:2937,unresolved,unresolved,multimodal_needed,Is more formal and plain and is more plain.,mbeir_images/fashioniq_images/B007E9SJSU.jpg,7:9985,298,12069,730,lamra_qwen25vl,vlm2vec_v2,vlm2vec_v2,0,0,0,0
2937,7:2938,composition_required,composition_required,multimodal_needed,The shirt is black in color with the Virgin Mary and has a black background.,mbeir_images/fashioniq_images/B003OBAWTG.jpg,7:43702,6,2681,14,gemini_embedding_2,gme_qwen2vl_retriever_2,gemini_embedding_2,1,0,0,0
2938,7:2939,unresolved,unresolved,multimodal_needed,Is more casual and is less tropical.,mbeir_images/fashioniq_images/B005KQX65U.jpg,7:32973,359,1812,2375,lamra,,rzen_embed,0,0,0,0
2940,7:2941,composition_required,composition_required,multimodal_needed,Is black in color with a red strioe and is black red and logos on it.,mbeir_images/fashioniq_images/B001O883VU.jpg,7:18362,1,12,32,lamra,gemini_embedding_2,lamra,4,0,0,0
2942,7:2943,unresolved,unresolved,multimodal_needed,Is darker and more striped and is black and has longer sleeves.,mbeir_images/fashioniq_images/B0098ZHBY6.jpg,7:12672,13,66,13481,qwen3vl2b_vllm,qwen3vl2b_vllm,vlm2vec_v2,0,0,0,0
2943,7:2944,composition_required,composition_required,multimodal_needed,Is a polo and is black with a collar.,mbeir_images/fashioniq_images/B002HEWWVW.jpg,7:53169,1,21,27,qwen3vl2b_vllm,lamra,qwen3vl2b_vllm,11,0,0,0
2947,7:2948,unresolved,unresolved,multimodal_needed,Is more grey and casual and is much lighter in color.,mbeir_images/fashioniq_images/B005HJPL0I.jpg,7:49595,103,911,2025,lamra,mmembed,gme_qwen2vl_retriever_2,0,0,0,0
2948,7:2949,unresolved,unresolved,multimodal_needed,Is a blue tshirt and is more colorful.,mbeir_images/fashioniq_images/B0081GBULS.jpg,7:3964,116,147,9328,vlm2vec_v2,vlm2vec_v2,gemini_embedding_2,0,0,0,0
2949,7:2950,unresolved,unresolved,multimodal_needed,Is more black and edgy and it is black and has a white print.,mbeir_images/fashioniq_images/B005F0JPDI.jpg,7:45500,119,1888,97,gemini_embedding_2,gemini_embedding_2,e5_omni,0,0,0,0
2950,7:2951,composition_required,composition_required,multimodal_needed,Is gray colored with dirty humor and has a grey background.,mbeir_images/fashioniq_images/B00BHKFFAW.jpg,7:8708,2,41,219,qwen3vl2b_vllm,lamra_qwen25vl,,3,0,0,0
2951,7:2952,unresolved,unresolved,multimodal_needed,Is darker and more blue and has sleeves and is darker in colour.,mbeir_images/fashioniq_images/B00AQAZA68.jpg,7:35647,17,7609,618,mmembed,qwen3vl2b_vllm,mmembed,0,0,0,0
2952,7:2953,unresolved,unresolved,multimodal_needed,Is a striped button down and have more vertical striping.,mbeir_images/fashioniq_images/B0095BJB1Y.jpg,7:16424,84,15,383,qwen3vl2b_vllm,lamra,qwen3vl2b_vllm,0,0,0,0
2953,7:2954,composition_required,composition_required,multimodal_needed,Has longer sleeves and white short sleeved shirt with grey letter across the shirt.,mbeir_images/fashioniq_images/B00C9T2MEW.jpg,7:68084,1,51,37,lamra,rzen_embed,gemini_embedding_2,6,0,0,0
2955,7:2956,unresolved,unresolved,multimodal_needed,Is checked and has checkered pattern.,mbeir_images/fashioniq_images/B00C6A28O8.jpg,7:59994,29,224,445,qwen3vl2b_vllm,lamra_qwen25vl,vlm2vec_v2,0,0,0,0
2957,7:2958,unresolved,unresolved,multimodal_needed,Is gray with red and has a larger graphic and is darker in colour.,mbeir_images/fashioniq_images/B00CBDH8EA.jpg,7:51059,1444,1262,9508,qwen3vl8b_vllm,qwen3vl8b_vllm,vlm2vec_v2,0,0,0,0
2959,7:2960,composition_required,composition_required,multimodal_needed,Flag graphic print detail and has a different logo printed on the front.,mbeir_images/fashioniq_images/B00BSJZ7HS.jpg,7:3184,2,98,11,gemini_embedding_2,gemini_embedding_2,e5_omni,9,0,0,0
2960,7:2961,unresolved,unresolved,multimodal_needed,Has longer sleeves and is for humans and is made for humans and has buttons and long sleeves.,mbeir_images/fashioniq_images/B0002I5T5G.jpg,7:64987,147,906,4608,mmembed,mmembed,mmembed,0,0,0,0
2962,7:2963,unresolved,unresolved,multimodal_needed,Different graphic and has a completely different name.,mbeir_images/fashioniq_images/B00DVMMVTW.jpg,7:26498,703,911,1715,qwen3vl8b_vllm,qwen3vl2b_vllm,qwen3vl2b_vllm,0,0,0,0
2964,7:2965,unresolved,unresolved,multimodal_needed,Is white in color and is white and has a graphic.,mbeir_images/fashioniq_images/B00A78V6NU.jpg,7:49483,198,142,8549,lamra_qwen25vl,lamra,qwen3vl8b_vllm,0,0,0,0
2965,7:2966,unresolved,unresolved,multimodal_needed,Has more of an animal graphic on it and is mainly black.,mbeir_images/fashioniq_images/B0032FPQ86.jpg,7:48302,1048,7480,36,e5_omni,voyage_multimodal_35,qwen3vl8b_vllm,0,0,0,0
2966,7:2967,unresolved,unresolved,multimodal_needed,Is blue and not striped and is blue colored and has no buttons.,mbeir_images/fashioniq_images/B009ZOJX3W.jpg,7:65801,31,1065,4883,lamra,lamra,,0,0,0,0
2967,7:2968,unresolved,unresolved,multimodal_needed,White graphic and is darker.,mbeir_images/fashioniq_images/B005518UFQ.jpg,7:63295,587,1099,265,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,0,0,0,0
2969,7:2970,unresolved,unresolved,multimodal_needed,Is black with blue designs and has longer sleeves.,mbeir_images/fashioniq_images/B0037KMEPO.jpg,7:73903,131,58,23613,lamra,gemini_embedding_2,qwen3vl2b_vllm,0,0,0,0
2970,7:2971,unresolved,unresolved,multimodal_needed,Has yellow on it and is black with a man on it.,mbeir_images/fashioniq_images/B00DQDA9HC.jpg,7:6362,438,1133,1895,lamra,lamra_qwen25vl,qwen3vl2b_vllm,0,0,0,0
2972,7:2973,unresolved,unresolved,multimodal_needed,Has a simpler graphic of a face with one color and is a darker shade of black.,mbeir_images/fashioniq_images/B0052U6EBC.jpg,7:54177,42,50,171,gme_qwen2vl_retriever_2,e5_omni,rzen_embed,0,0,0,0
2975,7:2976,unresolved,unresolved,multimodal_needed,Is lighter colored and has a larger print and shiner and lighter blue with white stripes.,mbeir_images/fashioniq_images/B008YCX5DK.jpg,7:10165,91,1548,205,lamra,vlm2vec_v2,lamra,0,0,0,0
2976,7:2977,unresolved,unresolved,multimodal_needed,Has a green and white logo and has more color.,mbeir_images/fashioniq_images/B005GFHSI6.jpg,7:70497,204,532,4144,e5_omni,e5_omni,lamra,0,0,0,0
2977,7:2978,unresolved,unresolved,multimodal_needed,Its a white tight fitting t shirt and white.,mbeir_images/fashioniq_images/B004VSEBNY.jpg,7:72874,88,28,23091,qwen3vl8b_vllm,voyage_multimodal_35,voyage_multimodal_35,0,0,0,0
2978,7:2979,unresolved,unresolved,multimodal_needed,Is black in color and is darker coloured.,mbeir_images/fashioniq_images/B0081ME1GI.jpg,7:11486,36,1674,244,lamra,lamra,e5_omni,0,0,0,0
2979,7:2980,unresolved,unresolved,multimodal_needed,Has a shorter sleeve with art and is a crew neck with short sleeve and a print.,mbeir_images/fashioniq_images/B008YCX5DK.jpg,7:61930,171,1575,4660,lamra_qwen25vl,vlm2vec_v2,rzen_embed,0,0,0,0
2982,7:2983,unresolved,unresolved,multimodal_needed,Is warmer  and stripped and is more multi colored.,mbeir_images/fashioniq_images/B007ENCGTY.jpg,7:64559,65,624,352,lamra,voyage_multimodal_35,rzen_embed,0,0,0,0
2983,7:2984,composition_required,composition_required,multimodal_needed,Is maroon with sports graphic and is red with different logo.,mbeir_images/fashioniq_images/B006RI34ZC.jpg,7:39085,9,34,6017,lamra_qwen25vl,gme_qwen2vl_retriever_2,,1,0,0,0
2985,7:2986,unresolved,unresolved,multimodal_needed,Is a lighter color and has shorter sleeves and is white with shorter sleeves.,mbeir_images/fashioniq_images/B005CQAIYK.jpg,7:6592,33,1800,791,vlm2vec_v2,vlm2vec_v2,voyage_multimodal_35,0,0,0,0
2987,7:2988,unresolved,unresolved,multimodal_needed,Has a lighter color and a different print and it is more gray.,mbeir_images/fashioniq_images/B0045EY35K.jpg,7:27244,63,713,3341,mmembed,vlm2vec_v2,gemini_embedding_2,0,0,0,0
2988,7:2989,unresolved,unresolved,multimodal_needed,Is more darker with less art and is darker.,mbeir_images/fashioniq_images/B00A0KOAUG.jpg,7:39232,1958,26186,314,vlm2vec_v2,vlm2vec_v2,rzen_embed,0,0,0,0
2989,7:2990,unresolved,unresolved,multimodal_needed,Has an image of a person and shorter sleeves and has graphic on front and no buttons.,mbeir_images/fashioniq_images/B0094IWPZM.jpg,7:45069,1422,1909,17189,lamra,rzen_embed,gme_qwen2vl_retriever_2,0,0,0,0
2990,7:2991,unresolved,unresolved,multimodal_needed,Is grey in color without buttons and collar and has no collar and has a graphic.,mbeir_images/fashioniq_images/B002YE8R28.jpg,7:14267,98,116,10563,qwen3vl8b_vllm,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,0,0,0,0
2991,7:2992,unresolved,unresolved,multimodal_needed,Is black colored and is black with white text.,mbeir_images/fashioniq_images/B00AB9E3FI.jpg,7:71041,222,769,165,gemini_embedding_2,qwen3vl8b_vllm,gemini_embedding_2,0,0,0,0
2992,7:2993,unresolved,unresolved,multimodal_needed,Is darker and more feminine and is darker and has less graphics.,mbeir_images/fashioniq_images/B007YHY634.jpg,7:29924,891,1647,2445,voyage_multimodal_35,lamra,gemini_embedding_2,0,0,0,0
2994,7:2995,composition_required,composition_required,multimodal_needed,Has no sleeves and black color and has no sleeves.,mbeir_images/fashioniq_images/B008BT8HRU.jpg,7:7434,2,600,38,lamra,qwen3vl2b_vllm,vlm2vec_v2,7,0,0,0
2995,7:2996,unresolved,unresolved,multimodal_needed,Is black and is solid color and has flap pockets.,mbeir_images/fashioniq_images/B003YUBTBM.jpg,7:73026,533,264,3021,mmembed,mmembed,qwen3vl8b_vllm,0,0,0,0
2996,7:2997,unresolved,unresolved,multimodal_needed,Is more bold and is brown colored and has no buttons and pocket.,mbeir_images/fashioniq_images/B004W75SW2.jpg,7:31579,291,87,22840,lamra,vlm2vec_v2,gme_qwen2vl_retriever_2,0,0,0,0
2998,7:2999,unresolved,unresolved,multimodal_needed,Is more black and has longer sleeves and is long sleeved.,mbeir_images/fashioniq_images/B00ER9PWY4.jpg,7:7579,81,513,18539,lamra_qwen25vl,mmembed,lamra_qwen25vl,0,0,0,0
2999,7:3000,composition_required,composition_required,multimodal_needed,Black and has a non-fictional character and is black.,mbeir_images/fashioniq_images/B00BPETZV0.jpg,7:50267,1,472,74,qwen3vl8b_vllm,lamra_qwen25vl,,1,0,0,0
3002,7:3003,unresolved,unresolved,multimodal_needed,Is a black short sleeve tshirt and has slightly longer sleeves.,mbeir_images/fashioniq_images/B005LLE270.jpg,7:14934,20,317,36,mmembed,e5_omni,vlm2vec_v2,0,0,0,0
3003,7:3004,composition_required,composition_required,multimodal_needed,White and has black text and is lighter colored with text.,mbeir_images/fashioniq_images/B007JQKWGU.jpg,7:52479,2,57,235,lamra,qwen3vl8b_vllm,gemini_embedding_2,8,0,0,0
3007,7:3008,unresolved,unresolved,multimodal_needed,Is black with green designs and is black with green logos.,mbeir_images/fashioniq_images/B000NZW3JI.jpg,7:23951,16,109,256,vlm2vec_v2,e5_omni,gemini_embedding_2,0,0,0,0
3010,7:3011,unresolved,unresolved,multimodal_needed,The shirt is black with a skeleton and is red.,mbeir_images/fashioniq_images/B00018A8ZI.jpg,7:43471,244,244,1428,mmembed,mmembed,lamra,0,0,0,0
3011,7:3012,unresolved,unresolved,multimodal_needed,Has no sleeves and has no sleeves.,mbeir_images/fashioniq_images/B000WS6I56.jpg,7:16671,15,2290,3399,lamra,mmembed,mmembed,0,0,0,0
3012,7:3013,unresolved,unresolved,multimodal_needed,Is white and has a slightly smaller  graphic and it is white.,mbeir_images/fashioniq_images/B00BQ9SMYU.jpg,7:8351,14,508,127,vlm2vec_v2,rzen_embed,,0,0,0,0
3013,7:3014,composition_required,composition_required,multimodal_needed,Is a brighter color and is bright blue.,mbeir_images/fashioniq_images/B004VPW5Y4.jpg,7:37248,1,238,54,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,gemini_embedding_2,9,0,0,0
