query_idx,query_id,aggregate_label,aggregate_detail_label,legacy_category,query_text,query_image_ref,primary_pos_cand_id,rank_multimodal,rank_text_only,rank_image_only,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal
12265,,unresolved,unresolved,multimodal_needed,There are no flowers of any colors in this picture,val2014/COCO_val2014_000000441028.jpg,lasco_img_533464,33,196,100,rzen_embed,gme_qwen2vl_retriever_2,lamra_qwen25vl,0,0,0,0
12267,,unresolved,unresolved,multimodal_needed,This is a desktop computer,val2014/COCO_val2014_000000341874.jpg,lasco_img_527497,222,57,427,gemini_embedding_2,vlm2vec_v2,vlm2vec_v2,0,0,0,0
12268,,unresolved,unresolved,multimodal_needed,One kid is holding a game controller,val2014/COCO_val2014_000000394460.jpg,lasco_img_112065,149,137,168,lamra,qwen3vl2b_vllm,lamra_qwen25vl,0,0,0,0
12269,,unresolved,unresolved,multimodal_needed,the man is not happy,val2014/COCO_val2014_000000564868.jpg,lasco_img_490280,485,31,667,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,,0,0,0,0
12270,,unresolved,unresolved,multimodal_needed,They're not in the corral,val2014/COCO_val2014_000000442979.jpg,lasco_img_397639,136,496,114,,e5_omni,gemini_embedding_2,0,0,0,0
12271,,unresolved,unresolved,multimodal_needed,The guy is playing surfing,val2014/COCO_val2014_000000310538.jpg,lasco_img_107839,2129,896,3625,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,0,0,0,0
12272,,unresolved,unresolved,multimodal_needed,Put a tv on the desk,val2014/COCO_val2014_000000141807.jpg,lasco_img_415196,40,165,89,rzen_embed,rzen_embed,,0,0,0,0
12274,,unresolved,unresolved,multimodal_needed,The sky is not blue,val2014/COCO_val2014_000000026767.jpg,lasco_img_46099,852,576,388,lamra,,lamra,0,0,0,0
12275,,unresolved,unresolved,multimodal_needed,The mountains should not be in the background,val2014/COCO_val2014_000000423767.jpg,lasco_img_295076,100,5846,78,e5_omni,lamra,lamra,0,0,0,0
12276,,unresolved,unresolved,multimodal_needed,The room is tidy,val2014/COCO_val2014_000000417373.jpg,lasco_img_577521,1275,164,1723,e5_omni,e5_omni,e5_omni,0,0,0,0
12277,,unresolved,unresolved,multimodal_needed,There are people walking in the street,val2014/COCO_val2014_000000520009.jpg,lasco_img_405007,32,139,63,mmembed,lamra_qwen25vl,,0,0,0,0
12279,,unresolved,unresolved,multimodal_needed,Trees on top of the mountains,val2014/COCO_val2014_000000478055.jpg,lasco_img_290981,65,31,156,voyage_multimodal_35,qwen3vl2b_vllm,,0,0,0,0
12281,,unresolved,unresolved,multimodal_needed,There is nothing on the toilet tank lid,val2014/COCO_val2014_000000463610.jpg,lasco_img_239959,72,158,51,voyage_multimodal_35,e5_omni,qwen3vl8b_vllm,0,0,0,0
12282,,unresolved,unresolved,multimodal_needed,This person is not wearing any bananas,val2014/COCO_val2014_000000169802.jpg,lasco_img_122549,226,357,283,mmembed,mmembed,,0,0,0,0
12284,,unresolved,unresolved,multimodal_needed,The man in the red jacket is skiing,val2014/COCO_val2014_000000557812.jpg,lasco_img_110052,146,102,329,qwen3vl2b_vllm,lamra_qwen25vl,voyage_multimodal_35,0,0,0,0
12285,,unresolved,unresolved,multimodal_needed,The cat is taking a break,val2014/COCO_val2014_000000535080.jpg,lasco_img_36484,433,183,478,e5_omni,e5_omni,qwen3vl8b_vllm,0,0,0,0
12286,,unresolved,unresolved,multimodal_needed,Change the type of buildings to market,val2014/COCO_val2014_000000403657.jpg,lasco_img_20777,11,11,469,mmembed,mmembed,vlm2vec_v2,0,0,0,0
12287,,unresolved,unresolved,multimodal_needed,"No, the bird is not chirping",val2014/COCO_val2014_000000072621.jpg,lasco_img_205183,27,189,76,mmembed,lamra,mmembed,0,0,0,0
12293,,unresolved,unresolved,multimodal_needed,The boy is wearing jeans,val2014/COCO_val2014_000000531299.jpg,lasco_img_519744,22,36,84,lamra_qwen25vl,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,0,0,0,0
12294,,unresolved,unresolved,multimodal_needed,The pizza should have cheese as a topping,val2014/COCO_val2014_000000065427.jpg,lasco_img_355919,19,279,11,lamra_qwen25vl,mmembed,lamra,0,0,0,0
12297,,unresolved,unresolved,multimodal_needed,The building is two stories tall,val2014/COCO_val2014_000000503005.jpg,lasco_img_139623,58,152,294,rzen_embed,gemini_embedding_2,,0,0,0,0
12300,,unresolved,unresolved,multimodal_needed,The kid is wet from surfing,val2014/COCO_val2014_000000099119.jpg,lasco_img_7278,212,251,302,qwen3vl2b_vllm,voyage_multimodal_35,qwen3vl2b_vllm,0,0,0,0
12301,,composition_required,composition_required,multimodal_needed,A green stripe on the bus,val2014/COCO_val2014_000000058123.jpg,lasco_img_405047,6,24,24,mmembed,gemini_embedding_2,mmembed,1,0,0,0
12302,,unresolved,unresolved,multimodal_needed,This is not a cabin,val2014/COCO_val2014_000000172940.jpg,lasco_img_394460,305,11307,299,,,,0,0,0,0
12306,,unresolved,unresolved,multimodal_needed,There should be nothing splattered on the kids' legs and clothing,val2014/COCO_val2014_000000339058.jpg,lasco_img_303893,14,12,73,lamra_qwen25vl,lamra,voyage_multimodal_35,0,0,0,0
12307,,unresolved,unresolved,multimodal_needed,The arrow is pointing right,val2014/COCO_val2014_000000278401.jpg,lasco_img_484215,91,313,550,vlm2vec_v2,lamra_qwen25vl,rzen_embed,0,0,0,0
12308,,unresolved,unresolved,multimodal_needed,"In front of the toilet, on the floor, is a tile",val2014/COCO_val2014_000000215675.jpg,lasco_img_11727,24,55,17,lamra,lamra,lamra_qwen25vl,0,0,0,0
12309,,unresolved,unresolved,multimodal_needed,It is not possible to determine if this train is carrying passengers or cargo,val2014/COCO_val2014_000000327388.jpg,lasco_img_451046,37,28,85,rzen_embed,rzen_embed,rzen_embed,0,0,0,0
12310,,unresolved,unresolved,multimodal_needed,Change the color of his sweater to pink,val2014/COCO_val2014_000000053431.jpg,lasco_img_334941,91,309,84,rzen_embed,lamra_qwen25vl,gemini_embedding_2,0,0,0,0
12313,,unresolved,unresolved,multimodal_needed,The plane is flying over an ocean,val2014/COCO_val2014_000000501055.jpg,lasco_img_281455,75,16,138,rzen_embed,mmembed,e5_omni,0,0,0,0
12314,,unresolved,unresolved,multimodal_needed,There are people riding,val2014/COCO_val2014_000000082821.jpg,lasco_img_173109,40,4003,63,e5_omni,lamra,e5_omni,0,0,0,0
12315,,unresolved,unresolved,multimodal_needed,Do not put a cat there,val2014/COCO_val2014_000000424792.jpg,lasco_img_93765,107,1976,729,qwen3vl8b_vllm,qwen3vl8b_vllm,,0,0,0,0
12316,,unresolved,unresolved,multimodal_needed,The grass is green,val2014/COCO_val2014_000000359458.jpg,lasco_img_270244,27,19,183,gemini_embedding_2,voyage_multimodal_35,qwen3vl8b_vllm,0,0,0,0
12317,,unresolved,unresolved,multimodal_needed,Finger foods only,val2014/COCO_val2014_000000306638.jpg,lasco_img_50829,134,33,485,mmembed,voyage_multimodal_35,voyage_multimodal_35,0,0,0,0
12318,,unresolved,unresolved,multimodal_needed,The toilet is in the floor of the room,val2014/COCO_val2014_000000342142.jpg,lasco_img_87561,188,111,218,vlm2vec_v2,qwen3vl2b_vllm,vlm2vec_v2,0,0,0,0
12319,,unresolved,unresolved,multimodal_needed,"The oven is on, so the room is warm",val2014/COCO_val2014_000000253665.jpg,lasco_img_495456,341,11,3359,vlm2vec_v2,qwen3vl2b_vllm,gemini_embedding_2,0,0,0,0
12321,,unresolved,unresolved,multimodal_needed,Cut the grass,val2014/COCO_val2014_000000057350.jpg,lasco_img_526560,32,487,59,qwen3vl2b_vllm,lamra_qwen25vl,qwen3vl2b_vllm,0,0,0,0
12326,,unresolved,unresolved,multimodal_needed,Find the motorcycle from 2004,val2014/COCO_val2014_000000479378.jpg,lasco_img_137586,66,246,59,mmembed,qwen3vl8b_vllm,mmembed,0,0,0,0
12329,,unresolved,unresolved,multimodal_needed,It is summer in the picture,val2014/COCO_val2014_000000293057.jpg,lasco_img_10496,2024,273,2071,,lamra,,0,0,0,0
12332,,unresolved,unresolved,multimodal_needed,Nine people are on the field,val2014/COCO_val2014_000000131115.jpg,lasco_img_427135,989,54,1280,qwen3vl8b_vllm,e5_omni,vlm2vec_v2,0,0,0,0
12333,,unresolved,unresolved,multimodal_needed,This is not an art gallery,val2014/COCO_val2014_000000442305.jpg,lasco_img_474741,123,1076,137,voyage_multimodal_35,gme_qwen2vl_retriever_2,voyage_multimodal_35,0,0,0,0
12334,,unresolved,unresolved,multimodal_needed,The giraffes are not eating a dead tree,val2014/COCO_val2014_000000559051.jpg,lasco_img_547783,52,183,32,lamra,qwen3vl2b_vllm,qwen3vl2b_vllm,0,0,0,0
12335,,unresolved,unresolved,multimodal_needed,The hat should be black,val2014/COCO_val2014_000000236166.jpg,lasco_img_384402,2189,3227,2636,voyage_multimodal_35,voyage_multimodal_35,voyage_multimodal_35,0,0,0,0
12337,,unresolved,unresolved,multimodal_needed,The trash can is in the small space near the toilet,val2014/COCO_val2014_000000207400.jpg,lasco_img_359659,41,26,219,gemini_embedding_2,qwen3vl8b_vllm,gemini_embedding_2,0,0,0,0
12340,,unresolved,unresolved,multimodal_needed,There are no vegetables,val2014/COCO_val2014_000000039150.jpg,lasco_img_134542,150,611,102,gme_qwen2vl_retriever_2,gemini_embedding_2,gme_qwen2vl_retriever_2,0,0,0,0
12341,,unresolved,unresolved,multimodal_needed,There are four or fewer vegetables on the table,val2014/COCO_val2014_000000039150.jpg,lasco_img_71737,1126,3112,3094,qwen3vl8b_vllm,gemini_embedding_2,qwen3vl8b_vllm,0,0,0,0
12342,,unresolved,unresolved,multimodal_needed,There is 1 elephant,val2014/COCO_val2014_000000293300.jpg,lasco_img_216520,37,15,59,mmembed,lamra,qwen3vl2b_vllm,0,0,0,0
12344,,unresolved,unresolved,multimodal_needed,The woman is wearing a blouse,val2014/COCO_val2014_000000435598.jpg,lasco_img_279490,154,182,84,,rzen_embed,vlm2vec_v2,0,0,0,0
12345,,unresolved,unresolved,multimodal_needed,This is not pizza,val2014/COCO_val2014_000000142483.jpg,lasco_img_464682,179,1316,289,mmembed,gemini_embedding_2,mmembed,0,0,0,0
12346,,unresolved,unresolved,multimodal_needed,The number of chairs is 4,val2014/COCO_val2014_000000344488.jpg,lasco_img_436273,12,591,78,qwen3vl8b_vllm,qwen3vl8b_vllm,qwen3vl8b_vllm,0,0,0,0
12347,,unresolved,unresolved,multimodal_needed,They should be indoors,val2014/COCO_val2014_000000300276.jpg,lasco_img_106272,383,242,763,lamra_qwen25vl,lamra_qwen25vl,lamra_qwen25vl,0,0,0,0
12348,,unresolved,unresolved,multimodal_needed,The hand is shown,val2014/COCO_val2014_000000281377.jpg,lasco_img_1342,1725,207,2849,rzen_embed,qwen3vl8b_vllm,rzen_embed,0,0,0,0
12349,,unresolved,unresolved,multimodal_needed,There is only one horse,val2014/COCO_val2014_000000514173.jpg,lasco_img_400456,84,23,126,lamra_qwen25vl,lamra,gemini_embedding_2,0,0,0,0
12351,,unresolved,unresolved,multimodal_needed,He has hair on top of his head,val2014/COCO_val2014_000000044579.jpg,lasco_img_198782,16,12,151,rzen_embed,voyage_multimodal_35,qwen3vl8b_vllm,0,0,0,0
12352,,unresolved,unresolved,multimodal_needed,The rug is white,val2014/COCO_val2014_000000043289.jpg,lasco_img_239975,29,105,886,vlm2vec_v2,vlm2vec_v2,,0,0,0,0
12353,,unresolved,unresolved,multimodal_needed,The photo was in color,val2014/COCO_val2014_000000475882.jpg,lasco_img_68838,1651,6475,1547,lamra_qwen25vl,lamra,gme_qwen2vl_retriever_2,0,0,0,0
12354,,unresolved,unresolved,multimodal_needed,Change the number of buildings to two,val2014/COCO_val2014_000000076082.jpg,lasco_img_213687,13,579,28,gme_qwen2vl_retriever_2,lamra_qwen25vl,vlm2vec_v2,0,0,0,0
12356,,unresolved,unresolved,multimodal_needed,This is a skate park,val2014/COCO_val2014_000000067252.jpg,lasco_img_246878,116,96,138,qwen3vl2b_vllm,qwen3vl2b_vllm,,0,0,0,0
12357,,unresolved,unresolved,multimodal_needed,Can you not see this guys underwear?,val2014/COCO_val2014_000000342971.jpg,lasco_img_350416,64,3390,32,mmembed,qwen3vl8b_vllm,mmembed,0,0,0,0
12359,,unresolved,unresolved,multimodal_needed,The elephant is not smelly,val2014/COCO_val2014_000000183648.jpg,lasco_img_149785,42,20,19,qwen3vl8b_vllm,rzen_embed,gemini_embedding_2,0,0,0,0
12360,,unresolved,unresolved,multimodal_needed,Add white to the motorcycle,val2014/COCO_val2014_000000241113.jpg,lasco_img_519676,23,13,59,mmembed,vlm2vec_v2,gemini_embedding_2,0,0,0,0
12361,,composition_required,composition_required,multimodal_needed,There are no bushes on the sand,val2014/COCO_val2014_000000174679.jpg,lasco_img_282046,10,67,56,gemini_embedding_2,mmembed,e5_omni,1,0,0,0
12364,,unresolved,unresolved,multimodal_needed,The cat's eyes are green,val2014/COCO_val2014_000000099230.jpg,lasco_img_570107,59,286,334,qwen3vl8b_vllm,qwen3vl8b_vllm,,0,0,0,0
12367,,unresolved,unresolved,multimodal_needed,The man at the podium does not appear to be receiving an award.,val2014/COCO_val2014_000000490739.jpg,lasco_img_506515,35,13,183,mmembed,gemini_embedding_2,mmembed,0,0,0,0
12368,,unresolved,unresolved,multimodal_needed,There are no fire extinguishers,val2014/COCO_val2014_000000280705.jpg,lasco_img_531852,108,861,128,qwen3vl8b_vllm,qwen3vl8b_vllm,e5_omni,0,0,0,0
12371,,unresolved,unresolved,multimodal_needed,The window contains a flower plant,val2014/COCO_val2014_000000007276.jpg,lasco_img_86468,83,12,918,mmembed,vlm2vec_v2,lamra,0,0,0,0
12372,,unresolved,unresolved,multimodal_needed,There are three zebras in the picture,val2014/COCO_val2014_000000531070.jpg,lasco_img_6688,14,27,69,rzen_embed,qwen3vl8b_vllm,e5_omni,0,0,0,0
12373,,composition_required,composition_required,multimodal_needed,Change the phone's color to black,val2014/COCO_val2014_000000031983.jpg,lasco_img_579655,6,37,41,gme_qwen2vl_retriever_2,lamra,gme_qwen2vl_retriever_2,1,0,0,0
12374,,unresolved,unresolved,multimodal_needed,There are limes in the photo,val2014/COCO_val2014_000000388903.jpg,lasco_img_259640,11,122,108,mmembed,mmembed,rzen_embed,0,0,0,0
12375,,unresolved,unresolved,multimodal_needed,This picture was not taken in the olden days,val2014/COCO_val2014_000000052591.jpg,lasco_img_138975,133,1158,126,,lamra_qwen25vl,,0,0,0,0
12376,,unresolved,unresolved,multimodal_needed,The child is holding a spoon,val2014/COCO_val2014_000000040998.jpg,lasco_img_238528,58,46,323,mmembed,lamra_qwen25vl,,0,0,0,0
12377,,unresolved,unresolved,multimodal_needed,The person is not airborne,val2014/COCO_val2014_000000458558.jpg,lasco_img_155319,3884,3482,6051,qwen3vl8b_vllm,qwen3vl8b_vllm,qwen3vl2b_vllm,0,0,0,0
12378,,unresolved,unresolved,multimodal_needed,There is grass on the ground,val2014/COCO_val2014_000000072810.jpg,lasco_img_386189,103,49,168,mmembed,rzen_embed,vlm2vec_v2,0,0,0,0
12379,,unresolved,unresolved,multimodal_needed,The man isn't eating a sandwich,val2014/COCO_val2014_000000051335.jpg,lasco_img_202231,168,364,265,mmembed,lamra,lamra,0,0,0,0
12380,,unresolved,unresolved,multimodal_needed,There are people in sight,val2014/COCO_val2014_000000149431.jpg,lasco_img_376368,274,1636,269,,lamra,,0,0,0,0
12381,,unresolved,unresolved,multimodal_needed,The street is not one direction,val2014/COCO_val2014_000000490491.jpg,lasco_img_551315,3327,3017,1926,lamra,lamra_qwen25vl,vlm2vec_v2,0,0,0,0
12382,,unresolved,unresolved,multimodal_needed,No scissors in the photo,val2014/COCO_val2014_000000479508.jpg,lasco_img_508872,58,464,57,,gme_qwen2vl_retriever_2,,0,0,0,0
12383,,unresolved,unresolved,multimodal_needed,The person is not taking a picture,val2014/COCO_val2014_000000144269.jpg,lasco_img_318022,123,1372,130,qwen3vl2b_vllm,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,0,0,0,0
12385,,unresolved,unresolved,multimodal_needed,The picture was taken with no train,val2014/COCO_val2014_000000359442.jpg,lasco_img_390569,1852,2251,2224,mmembed,,vlm2vec_v2,0,0,0,0
12386,,unresolved,unresolved,multimodal_needed,Place one glass on the table,val2014/COCO_val2014_000000561523.jpg,lasco_img_371216,138,40,212,lamra_qwen25vl,qwen3vl8b_vllm,qwen3vl8b_vllm,0,0,0,0
12389,,unresolved,unresolved,multimodal_needed,This is a surfing attraction,val2014/COCO_val2014_000000414397.jpg,lasco_img_217827,108,57,1718,mmembed,vlm2vec_v2,rzen_embed,0,0,0,0
12390,,unresolved,unresolved,multimodal_needed,This is not a family of elephants,val2014/COCO_val2014_000000511724.jpg,lasco_img_468078,134,181,143,e5_omni,e5_omni,e5_omni,0,0,0,0
12391,,unresolved,unresolved,multimodal_needed,He is not wearing a helmet,val2014/COCO_val2014_000000575051.jpg,lasco_img_236025,886,169,976,e5_omni,e5_omni,voyage_multimodal_35,0,0,0,0
12392,,unresolved,unresolved,multimodal_needed,This animal is a cat,val2014/COCO_val2014_000000453438.jpg,lasco_img_285968,229,45,2848,vlm2vec_v2,mmembed,vlm2vec_v2,0,0,0,0
12398,,unresolved,unresolved,multimodal_needed,Change the first letter of the second word on the street sign to 'p',val2014/COCO_val2014_000000246650.jpg,lasco_img_322887,210,430,759,qwen3vl8b_vllm,lamra_qwen25vl,qwen3vl2b_vllm,0,0,0,0
12399,,unresolved,unresolved,multimodal_needed,Put mustard on the sandwich.,val2014/COCO_val2014_000000141102.jpg,lasco_img_146929,17,218,31,lamra_qwen25vl,e5_omni,voyage_multimodal_35,0,0,0,0
12400,,unresolved,unresolved,multimodal_needed,"In this photo, there are three people",val2014/COCO_val2014_000000029521.jpg,lasco_img_353982,2081,4198,1880,lamra_qwen25vl,voyage_multimodal_35,qwen3vl8b_vllm,0,0,0,0
12403,,unresolved,unresolved,multimodal_needed,There are 2 people in the background,val2014/COCO_val2014_000000357279.jpg,lasco_img_93717,176,559,254,mmembed,,lamra_qwen25vl,0,0,0,0
12404,,unresolved,unresolved,multimodal_needed,It looks like it might rain,val2014/COCO_val2014_000000380993.jpg,lasco_img_524436,133,3173,137,vlm2vec_v2,,qwen3vl8b_vllm,0,0,0,0
12405,,unresolved,unresolved,multimodal_needed,Find picture with no trees,val2014/COCO_val2014_000000130062.jpg,lasco_img_378116,42,3820,31,qwen3vl8b_vllm,lamra_qwen25vl,voyage_multimodal_35,0,0,0,0
12406,,unresolved,unresolved,multimodal_needed,This is not a river,val2014/COCO_val2014_000000130062.jpg,lasco_img_270122,130,361,110,e5_omni,e5_omni,mmembed,0,0,0,0
12407,,unresolved,unresolved,multimodal_needed,Find a doughnut with frosting,val2014/COCO_val2014_000000219315.jpg,lasco_img_321846,15,15,69,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,0,0,0,0
12408,,composition_required,composition_required,multimodal_needed,It is currently 12:00,val2014/COCO_val2014_000000496102.jpg,lasco_img_40711,10,132,19,qwen3vl8b_vllm,qwen3vl2b_vllm,qwen3vl8b_vllm,1,0,0,0
12409,,unresolved,unresolved,multimodal_needed,The cat's name is dexter,val2014/COCO_val2014_000000093948.jpg,lasco_img_51008,39,157,52,gemini_embedding_2,gme_qwen2vl_retriever_2,gemini_embedding_2,0,0,0,0
12410,,unresolved,unresolved,multimodal_needed,The animals are flying,val2014/COCO_val2014_000000229158.jpg,lasco_img_567536,413,256,1518,gemini_embedding_2,gemini_embedding_2,qwen3vl8b_vllm,0,0,0,0
12411,,unresolved,unresolved,multimodal_needed,No people are walking on the street,val2014/COCO_val2014_000000453216.jpg,lasco_img_388026,437,89,1047,mmembed,mmembed,vlm2vec_v2,0,0,0,0
12412,,unresolved,unresolved,multimodal_needed,There are no white tents visible.,val2014/COCO_val2014_000000412764.jpg,lasco_img_246014,22,83,24,qwen3vl2b_vllm,qwen3vl8b_vllm,,0,0,0,0
12413,,unresolved,unresolved,multimodal_needed,An elephant is in the field,val2014/COCO_val2014_000000048268.jpg,lasco_img_474170,43,24,138,voyage_multimodal_35,gemini_embedding_2,e5_omni,0,0,0,0
12416,,unresolved,unresolved,multimodal_needed,The batter has shorter pants,val2014/COCO_val2014_000000475035.jpg,lasco_img_55074,42,22,51,e5_omni,e5_omni,e5_omni,0,0,0,0
12418,,unresolved,unresolved,multimodal_needed,It is nighttime,val2014/COCO_val2014_000000010681.jpg,lasco_img_376937,1142,649,2935,gemini_embedding_2,lamra,gemini_embedding_2,0,0,0,0
12419,,unresolved,unresolved,multimodal_needed,She's not wearing jeans,val2014/COCO_val2014_000000130401.jpg,lasco_img_38892,138,447,293,gemini_embedding_2,rzen_embed,,0,0,0,0
12424,,unresolved,unresolved,multimodal_needed,This little girl is not a chef,val2014/COCO_val2014_000000280930.jpg,lasco_img_379837,46,18,143,gemini_embedding_2,voyage_multimodal_35,gme_qwen2vl_retriever_2,0,0,0,0
12426,,unresolved,unresolved,multimodal_needed,The hose isn't being used for anything,val2014/COCO_val2014_000000114313.jpg,lasco_img_27371,1160,6031,1156,,,,0,0,0,0
12427,,unresolved,unresolved,multimodal_needed,This restaurant sells pizza,val2014/COCO_val2014_000000175718.jpg,lasco_img_85556,20,56,48,qwen3vl2b_vllm,qwen3vl2b_vllm,gme_qwen2vl_retriever_2,0,0,0,0
12428,,unresolved,unresolved,multimodal_needed,Put the toilet seat down,val2014/COCO_val2014_000000230600.jpg,lasco_img_434098,980,658,1093,qwen3vl2b_vllm,lamra_qwen25vl,,0,0,0,0
12429,,unresolved,unresolved,multimodal_needed,Remove the fence around the horse,val2014/COCO_val2014_000000244760.jpg,lasco_img_112085,515,717,642,gemini_embedding_2,qwen3vl2b_vllm,qwen3vl2b_vllm,0,0,0,0
12430,,unresolved,unresolved,multimodal_needed,One stop sign,val2014/COCO_val2014_000000486388.jpg,lasco_img_431686,36,32,38,,vlm2vec_v2,,0,0,0,0
12432,,unresolved,unresolved,multimodal_needed,He isn't being helped while learning,val2014/COCO_val2014_000000574537.jpg,lasco_img_285291,13,237,11,voyage_multimodal_35,e5_omni,rzen_embed,0,0,0,0
12435,,unresolved,unresolved,multimodal_needed,The man is riding in a car,val2014/COCO_val2014_000000293768.jpg,lasco_img_432702,460,15,1227,mmembed,mmembed,voyage_multimodal_35,0,0,0,0
12436,,composition_required,composition_required,multimodal_needed,The dark areas are from the people,val2014/COCO_val2014_000000352027.jpg,lasco_img_469338,6,737,126,qwen3vl8b_vllm,qwen3vl8b_vllm,mmembed,1,0,0,0
12437,,unresolved,unresolved,multimodal_needed,The shelves are not for storing linens,val2014/COCO_val2014_000000370818.jpg,lasco_img_552883,835,316,770,lamra_qwen25vl,rzen_embed,lamra_qwen25vl,0,0,0,0
12438,,unresolved,unresolved,multimodal_needed,It's a cloudy day,val2014/COCO_val2014_000000541474.jpg,lasco_img_157321,38,265,87,lamra,e5_omni,lamra_qwen25vl,0,0,0,0
12439,,unresolved,unresolved,multimodal_needed,There should be no empty picture frames,val2014/COCO_val2014_000000142999.jpg,lasco_img_139684,171,131,382,gemini_embedding_2,gme_qwen2vl_retriever_2,,0,0,0,0
12440,,unresolved,unresolved,multimodal_needed,The bike is currently in motion,val2014/COCO_val2014_000000162867.jpg,lasco_img_459141,669,33,2220,mmembed,rzen_embed,qwen3vl8b_vllm,0,0,0,0
12441,,unresolved,unresolved,multimodal_needed,The logo represents fruit,val2014/COCO_val2014_000000094678.jpg,lasco_img_482514,2162,970,1667,e5_omni,qwen3vl8b_vllm,e5_omni,0,0,0,0
12443,,unresolved,unresolved,multimodal_needed,The feet are from the same person,val2014/COCO_val2014_000000403792.jpg,lasco_img_511066,951,320,1550,gemini_embedding_2,gme_qwen2vl_retriever_2,lamra,0,0,0,0
12444,,unresolved,unresolved,multimodal_needed,The man should be wearing a shirt,val2014/COCO_val2014_000000372349.jpg,lasco_img_498453,289,1497,279,,gme_qwen2vl_retriever_2,,0,0,0,0
12445,,unresolved,unresolved,multimodal_needed,The left sign tells you not to go,val2014/COCO_val2014_000000469609.jpg,lasco_img_536366,281,318,194,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,0,0,0,0
12447,,composition_required,composition_required,multimodal_needed,Apple is written on the object,val2014/COCO_val2014_000000150026.jpg,lasco_img_410225,3,72,250,qwen3vl2b_vllm,qwen3vl2b_vllm,voyage_multimodal_35,2,0,0,0
12452,,unresolved,unresolved,multimodal_needed,The man is holding ski poles,val2014/COCO_val2014_000000237745.jpg,lasco_img_181786,62,51,650,mmembed,e5_omni,voyage_multimodal_35,0,0,0,0
12453,,unresolved,unresolved,multimodal_needed,It is a sunny day,val2014/COCO_val2014_000000012236.jpg,lasco_img_487612,237,971,632,mmembed,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,0,0,0,0
12455,,unresolved,unresolved,multimodal_needed,The vehicle is new.,val2014/COCO_val2014_000000565391.jpg,lasco_img_321195,11,177,36,vlm2vec_v2,mmembed,vlm2vec_v2,0,0,0,0
12456,,unresolved,unresolved,multimodal_needed,change the number of people in the field to 4,val2014/COCO_val2014_000000487469.jpg,lasco_img_559348,55,221,59,,vlm2vec_v2,,0,0,0,0
12457,,unresolved,unresolved,multimodal_needed,There are no feet in the air,val2014/COCO_val2014_000000538454.jpg,lasco_img_374368,137,545,107,e5_omni,qwen3vl2b_vllm,e5_omni,0,0,0,0
12458,,unresolved,unresolved,multimodal_needed,The man should teach the children baseball.,val2014/COCO_val2014_000000538454.jpg,lasco_img_969,17,26,15,mmembed,mmembed,lamra,0,0,0,0
12460,,unresolved,unresolved,multimodal_needed,The spoon has a silver handle,val2014/COCO_val2014_000000019358.jpg,lasco_img_92107,57,34,92,qwen3vl8b_vllm,qwen3vl8b_vllm,e5_omni,0,0,0,0
12463,,composition_required,composition_required,multimodal_needed,This photo was not taken on a clear day,val2014/COCO_val2014_000000330091.jpg,lasco_img_451043,7,287,30,mmembed,e5_omni,mmembed,1,0,0,0
12464,,unresolved,unresolved,multimodal_needed,Move the cat from the bed,val2014/COCO_val2014_000000546742.jpg,lasco_img_539971,15,16,22,,e5_omni,,0,0,0,0
12465,,unresolved,unresolved,multimodal_needed,The truck is newer,val2014/COCO_val2014_000000006074.jpg,lasco_img_326702,33,666,32,,lamra_qwen25vl,,0,0,0,0
12466,,unresolved,unresolved,multimodal_needed,What are the red beans?,val2014/COCO_val2014_000000534554.jpg,lasco_img_569289,68,30,1089,qwen3vl2b_vllm,qwen3vl8b_vllm,gemini_embedding_2,0,0,0,0
12467,,unresolved,unresolved,multimodal_needed,The sign should only have one picture,val2014/COCO_val2014_000000076648.jpg,lasco_img_245983,14,313,13,,rzen_embed,,0,0,0,0
12468,,unresolved,unresolved,multimodal_needed,This is Miami,val2014/COCO_val2014_000000506004.jpg,lasco_img_91667,183,12,3131,qwen3vl2b_vllm,qwen3vl2b_vllm,mmembed,0,0,0,0
12469,,unresolved,unresolved,multimodal_needed,What is the color of the truck?,val2014/COCO_val2014_000000266099.jpg,lasco_img_373846,24,656,33,e5_omni,rzen_embed,,0,0,0,0
12470,,unresolved,unresolved,multimodal_needed,The sign applies to the vehicle on the right,val2014/COCO_val2014_000000019532.jpg,lasco_img_216790,154,353,159,,qwen3vl2b_vllm,,0,0,0,0
12471,,unresolved,unresolved,multimodal_needed,There is one person in the picture,val2014/COCO_val2014_000000132987.jpg,lasco_img_380711,139,660,169,gemini_embedding_2,qwen3vl2b_vllm,gemini_embedding_2,0,0,0,0
