query_idx,query_id,aggregate_label,aggregate_detail_label,legacy_category,query_text,query_image_ref,primary_pos_cand_id,rank_multimodal,rank_text_only,rank_image_only,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal
1511,8:1512,unresolved,unresolved,multimodal_needed,Show more ventilators on the wall with close angle shoot rather showing sliding doors.,mbeir_images/cirr_images/dev/dev-34-1-img1.jpg,8:1011,68,183,56,qwen3vl2b_vllm,gemini_embedding_2,lamra,0,0,0,0
1512,8:1513,composition_required,composition_required,multimodal_needed,Replace dinning table instead of couch near ventilators with ceiling lights.,mbeir_images/cirr_images/dev/dev-811-3-img0.jpg,8:2878,2,11,89,vlm2vec_v2,gemini_embedding_2,,4,0,0,0
1514,8:1515,unresolved,unresolved,multimodal_needed,Replace entire content with man in night suit and not with dogs into picture.,mbeir_images/cirr_images/dev/dev-22-1-img1.jpg,8:17812,13,11,2976,lamra,voyage_multimodal_35,rzen_embed,0,0,0,0
1520,8:1521,unresolved,unresolved,multimodal_needed,Replace entire content with dog showing innocent face rather showing wipe towels into scene.,mbeir_images/cirr_images/dev/dev-213-0-img0.jpg,8:7772,12,23,2620,mmembed,mmembed,qwen3vl2b_vllm,0,0,0,0
1521,8:1522,composition_required,composition_required,multimodal_needed,Make the flowers inside vase rather raping it with towel in bathroom space.,mbeir_images/cirr_images/dev/dev-213-0-img1.jpg,8:5069,6,20,215,qwen3vl2b_vllm,gme_qwen2vl_retriever_2,,2,0,0,0
1529,8:1530,unresolved,unresolved,multimodal_needed,Place two couches in front of the windows.,mbeir_images/cirr_images/dev/dev-926-2-img1.jpg,8:19499,70,42,85,qwen3vl2b_vllm,lamra,e5_omni,0,0,0,0
1534,8:1535,composition_required,composition_required,multimodal_needed,No furniture and bigger doors.,mbeir_images/cirr_images/dev/dev-249-3-img1.jpg,8:10938,3,31,19,vlm2vec_v2,voyage_multimodal_35,voyage_multimodal_35,4,0,0,0
1535,8:1536,composition_required,composition_required,multimodal_needed,No furniture and smaller doors.,mbeir_images/cirr_images/dev/dev-249-3-img1.jpg,8:11264,3,152,13,vlm2vec_v2,voyage_multimodal_35,voyage_multimodal_35,2,0,0,0
1549,8:1550,unresolved,unresolved,multimodal_needed,Target on living room with white curtains rather making with towel hangers.,mbeir_images/cirr_images/dev/dev-213-1-img0.jpg,8:4394,117,96,543,qwen3vl2b_vllm,qwen3vl2b_vllm,e5_omni,0,0,0,0
1551,8:1552,composition_required,composition_required,multimodal_needed,Focus more on monkey excluding man from image with dark mode effect.,mbeir_images/cirr_images/dev/dev-250-1-img0.jpg,8:2522,6,23,20,mmembed,voyage_multimodal_35,lamra,1,0,0,0
1552,8:1553,unresolved,unresolved,multimodal_needed,Target on feeding monkey in forest area with blurred Background effect.,mbeir_images/cirr_images/dev/dev-250-3-img0.jpg,8:16611,222,131,301,e5_omni,e5_omni,,0,0,0,0
1553,8:1554,composition_required,composition_required,multimodal_needed,Make monkey to face across camera surrounded by more leaves in inkwell effect.,mbeir_images/cirr_images/dev/dev-327-1-img0.jpg,8:2522,9,17,30,mmembed,qwen3vl8b_vllm,mmembed,2,0,0,0
1570,8:1571,unresolved,unresolved,multimodal_needed,Target on white curtains bed room space rather showing with white towels.,mbeir_images/cirr_images/dev/dev-213-0-img0.jpg,8:10538,14,52,473,mmembed,mmembed,gme_qwen2vl_retriever_2,0,0,0,0
1571,8:1572,unresolved,unresolved,multimodal_needed,Make camera angle different showing white sofa in scene.,mbeir_images/cirr_images/dev/dev-469-0-img1.jpg,8:18730,25,11,145,qwen3vl2b_vllm,qwen3vl8b_vllm,qwen3vl2b_vllm,0,0,0,0
1572,8:1573,unresolved,unresolved,multimodal_needed,Close curtains showing coffee table with dim light effect.,mbeir_images/cirr_images/dev/dev-811-2-img0.jpg,8:536,61,24,73,rzen_embed,rzen_embed,,0,0,0,0
1575,8:1576,composition_required,composition_required,multimodal_needed,No curtains and less furniture.,mbeir_images/cirr_images/dev/dev-252-0-img0.jpg,8:11264,2,106,26,lamra_qwen25vl,lamra,vlm2vec_v2,3,0,0,0
1576,8:1577,composition_required,composition_required,multimodal_needed,"Less windows, zoomed in and similar curtains.",mbeir_images/cirr_images/dev/dev-252-0-img0.jpg,8:5417,3,33,16,lamra_qwen25vl,vlm2vec_v2,gemini_embedding_2,3,0,0,0
1578,8:1579,unresolved,unresolved,multimodal_needed,Grayish Mirror wall with closed racks rather making with curtain window.,mbeir_images/cirr_images/dev/dev-469-0-img1.jpg,8:1146,12,12,965,mmembed,mmembed,,0,0,0,0
1579,8:1580,unresolved,unresolved,multimodal_needed,Target on bath space with white polished interior rather with grayish look.,mbeir_images/cirr_images/dev/dev-509-3-img1.jpg,8:12459,28,15,64,mmembed,gemini_embedding_2,,0,0,0,0
1586,8:1587,unresolved,unresolved,multimodal_needed,Show a counter with two sinks.,mbeir_images/cirr_images/dev/dev-213-2-img0.jpg,8:1146,26,18,74,gme_qwen2vl_retriever_2,e5_omni,,0,0,0,0
1590,8:1591,unresolved,unresolved,multimodal_needed,Make creamy white curtains and wall with close shot rather showing white wall.,mbeir_images/cirr_images/dev/dev-256-3-img1.jpg,8:18336,47,36,304,rzen_embed,mmembed,qwen3vl2b_vllm,0,0,0,0
1594,8:1595,composition_required,composition_required,multimodal_needed,Hang a wood door on the rod.,mbeir_images/cirr_images/dev/dev-213-3-img0.jpg,8:20010,9,17,99,qwen3vl8b_vllm,gemini_embedding_2,lamra_qwen25vl,1,0,0,0
1605,8:1606,composition_required,composition_required,multimodal_needed,Shows burgundy blinds on another set of windows.,mbeir_images/cirr_images/dev/dev-252-2-img1.jpg,8:8886,2,32,14,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,1,0,0,0
1608,8:1609,unresolved,unresolved,multimodal_needed,Target needle immersed in glass jar rather using safety pin into scene.,mbeir_images/cirr_images/dev/dev-14-1-img0.jpg,8:7798,98,88,1481,lamra,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,0,0,0,0
1616,8:1617,unresolved,unresolved,multimodal_needed,There were two metal chairs next to the same table now one wooden chair and a table by the window.,mbeir_images/cirr_images/dev/dev-253-3-img0.jpg,8:5278,71,68,142,lamra_qwen25vl,lamra_qwen25vl,gme_qwen2vl_retriever_2,0,0,0,0
1624,8:1625,unresolved,unresolved,multimodal_needed,Animals run around in the wild.,mbeir_images/cirr_images/dev/dev-473-3-img1.jpg,8:4895,19,13,891,qwen3vl2b_vllm,lamra,lamra,0,0,0,0
1634,8:1635,composition_required,composition_required,multimodal_needed,"Change to a water buffalo, Place water buffalo standing in tall grass.",mbeir_images/cirr_images/dev/dev-356-2-img0.jpg,8:11948,6,16,57,rzen_embed,lamra,e5_omni,2,0,0,0
1635,8:1636,unresolved,unresolved,multimodal_needed,Show the blue sky behind the animals.,mbeir_images/cirr_images/dev/dev-1016-0-img0.jpg,8:20705,343,91,566,qwen3vl2b_vllm,e5_omni,qwen3vl2b_vllm,0,0,0,0
1637,8:1638,composition_required,composition_required,multimodal_needed,Show the side view of animal on the brown hills.,mbeir_images/cirr_images/dev/dev-214-3-img1.jpg,8:5574,1,38,63,qwen3vl8b_vllm,e5_omni,rzen_embed,6,0,0,0
1659,8:1660,composition_required,composition_required,multimodal_needed,Three more dogs and they are all bigger.,mbeir_images/cirr_images/dev/dev-255-2-img0.jpg,8:8554,1,23,29,rzen_embed,qwen3vl8b_vllm,gemini_embedding_2,5,0,0,0
1660,8:1661,composition_required,composition_required,multimodal_needed,"Only one dog, different kind and face is zoomed in.",mbeir_images/cirr_images/dev/dev-255-0-img1.jpg,8:9578,3,79,169,rzen_embed,lamra,qwen3vl2b_vllm,2,0,0,0
1665,8:1666,unresolved,unresolved,multimodal_needed,Target puppies playing together in couch rather making with tall dog.,mbeir_images/cirr_images/dev/dev-311-0-img1.jpg,8:18274,22,44,780,voyage_multimodal_35,vlm2vec_v2,gemini_embedding_2,0,0,0,0
1669,8:1670,unresolved,unresolved,multimodal_needed,Open the laptop and turn it to face right.,mbeir_images/cirr_images/dev/dev-215-0-img0.jpg,8:6286,38,19,222,qwen3vl2b_vllm,qwen3vl2b_vllm,e5_omni,0,0,0,0
1670,8:1671,composition_required,composition_required,multimodal_needed,Remove one dog from image and make background with white bedsheets.,mbeir_images/cirr_images/dev/dev-9-2-img0.jpg,8:9751,8,40,74,lamra_qwen25vl,gemini_embedding_2,gemini_embedding_2,3,0,0,0
1671,8:1672,composition_required,composition_required,multimodal_needed,Make with adult dog facing camera in lawn ground rather showing small dog into scene.,mbeir_images/cirr_images/dev/dev-255-2-img0.jpg,8:9578,2,271,77,rzen_embed,lamra_qwen25vl,lamra_qwen25vl,2,0,0,0
1673,8:1674,unresolved,unresolved,multimodal_needed,Small dog sit on the couch with pink toy.,mbeir_images/cirr_images/dev/dev-255-2-img0.jpg,8:18274,22,60,130,qwen3vl2b_vllm,vlm2vec_v2,rzen_embed,0,0,0,0
1677,8:1678,unresolved,unresolved,multimodal_needed,Shows a similar laptop that bends in the opposite direction for touch screen use.,mbeir_images/cirr_images/dev/dev-171-3-img0.jpg,8:10201,11,15,16,lamra,lamra,lamra_qwen25vl,0,0,0,0
1679,8:1680,unresolved,unresolved,multimodal_needed,Dog holds toy in its mouth.,mbeir_images/cirr_images/dev/dev-255-1-img0.jpg,8:474,64,44,571,mmembed,gemini_embedding_2,,0,0,0,0
1682,8:1683,unresolved,unresolved,multimodal_needed,Target on 15inch screen laptop with plain white background rather showing 5 inch display on mobile.,mbeir_images/cirr_images/dev/dev-215-1-img1.jpg,8:10201,53,49,139,lamra_qwen25vl,e5_omni,lamra_qwen25vl,0,0,0,0
1690,8:1691,composition_required,composition_required,multimodal_needed,Increase the age of the dog and make it stand on grass.,mbeir_images/cirr_images/dev/dev-238-0-img1.jpg,8:15224,1,34,47,gme_qwen2vl_retriever_2,mmembed,gemini_embedding_2,10,0,0,0
1696,8:1697,composition_required,composition_required,multimodal_needed,Show more of the background of the dog on the grass.,mbeir_images/cirr_images/dev/dev-664-3-img1.jpg,8:7550,3,183,18,lamra,gme_qwen2vl_retriever_2,vlm2vec_v2,10,0,0,0
1701,8:1702,composition_required,composition_required,multimodal_needed,Bigger dog and grassy background.,mbeir_images/cirr_images/dev/dev-255-3-img0.jpg,8:15224,1,298,11,gme_qwen2vl_retriever_2,rzen_embed,voyage_multimodal_35,11,0,0,0
1702,8:1703,unresolved,unresolved,multimodal_needed,Bigger dog and facing farther right.,mbeir_images/cirr_images/dev/dev-255-3-img0.jpg,8:8926,14,440,16,qwen3vl2b_vllm,lamra,qwen3vl2b_vllm,0,0,0,0
1707,8:1708,unresolved,unresolved,multimodal_needed,Fill the tube with red liquid.,mbeir_images/cirr_images/dev/dev-215-2-img1.jpg,8:16976,43,16,1003,qwen3vl2b_vllm,qwen3vl2b_vllm,mmembed,0,0,0,0
1709,8:1710,unresolved,unresolved,multimodal_needed,Show the color bars on a television screen.,mbeir_images/cirr_images/dev/dev-215-3-img1.jpg,8:20415,334,295,200,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,e5_omni,0,0,0,0
1712,8:1713,unresolved,unresolved,multimodal_needed,Shows an indoor sliding brown door of similar wood color.,mbeir_images/cirr_images/dev/dev-492-0-img1.jpg,8:1680,16,13,704,lamra,lamra,mmembed,0,0,0,0
1724,8:1725,unresolved,unresolved,multimodal_needed,Show a round window on the wall.,mbeir_images/cirr_images/dev/dev-256-0-img0.jpg,8:1680,21,444,16,e5_omni,lamra,qwen3vl2b_vllm,0,0,0,0
1727,8:1728,composition_required,composition_required,multimodal_needed,Target on one Jijantic monkey facing camera in dense forest region.,mbeir_images/cirr_images/dev/dev-216-0-img0.jpg,8:4885,3,26,23,lamra,e5_omni,gemini_embedding_2,3,0,0,0
1744,8:1745,composition_required,composition_required,multimodal_needed,Lessen the amount to just one pair.,mbeir_images/cirr_images/dev/dev-257-0-img1.jpg,8:8340,10,418,25,gme_qwen2vl_retriever_2,vlm2vec_v2,,1,0,0,0
1750,8:1751,unresolved,unresolved,multimodal_needed,Replace entire content with dog into scene rather making with woolen gloves.,mbeir_images/cirr_images/dev/dev-619-2-img0.jpg,8:2221,170,46,1956,qwen3vl8b_vllm,qwen3vl8b_vllm,e5_omni,0,0,0,0
1752,8:1753,unresolved,unresolved,multimodal_needed,Similar color but no fingers.,mbeir_images/cirr_images/dev/dev-257-1-img1.jpg,8:5604,14,19,27,mmembed,vlm2vec_v2,mmembed,0,0,0,0
1764,8:1765,unresolved,unresolved,multimodal_needed,Woman in night suit with pink wall background instead of gloves.,mbeir_images/cirr_images/dev/dev-257-2-img1.jpg,8:5136,45,16,3506,qwen3vl8b_vllm,e5_omni,,0,0,0,0
1769,8:1770,unresolved,unresolved,multimodal_needed,Target on feeding monkey in dense forest rather showing male monkey into scene.,mbeir_images/cirr_images/dev/dev-216-0-img1.jpg,8:16611,47,172,55,,rzen_embed,,0,0,0,0
1771,8:1772,unresolved,unresolved,multimodal_needed,Show man hands handling dog rather making it to sit on ground.,mbeir_images/cirr_images/dev/dev-75-0-img1.jpg,8:11908,25,21,261,lamra_qwen25vl,mmembed,gemini_embedding_2,0,0,0,0
1773,8:1774,unresolved,unresolved,multimodal_needed,Make dog from backside view facing camera infront of door.,mbeir_images/cirr_images/dev/dev-406-3-img1.jpg,8:1568,17,171,15,gemini_embedding_2,lamra_qwen25vl,gemini_embedding_2,0,0,0,0
1777,8:1778,composition_required,composition_required,multimodal_needed,"Remove the stick from the monkeys mouth, have it facing left while holding a baby monkey.",mbeir_images/cirr_images/dev/dev-216-3-img0.jpg,8:16611,5,37,72,e5_omni,rzen_embed,,3,0,0,0
1781,8:1782,unresolved,unresolved,multimodal_needed,Use more tufted hairs dog facing camera with neckbelt and not in sleeping posture.,mbeir_images/cirr_images/dev/dev-258-1-img0.jpg,8:21245,13,77,225,qwen3vl8b_vllm,mmembed,qwen3vl8b_vllm,0,0,0,0
1783,8:1784,composition_required,composition_required,multimodal_needed,Make close coverage on face of rat instead of full image.,mbeir_images/cirr_images/dev/dev-217-2-img0.jpg,8:15258,8,18,22,gemini_embedding_2,vlm2vec_v2,gemini_embedding_2,1,0,0,0
1790,8:1791,unresolved,unresolved,multimodal_needed,Put a black background behind the small animal.,mbeir_images/cirr_images/dev/dev-271-2-img0.jpg,8:21025,12,17,279,lamra_qwen25vl,lamra_qwen25vl,lamra,0,0,0,0
1798,8:1799,unresolved,unresolved,multimodal_needed,Place text on top of animal.,mbeir_images/cirr_images/dev/dev-931-0-img1.jpg,8:19686,412,2815,484,rzen_embed,lamra_qwen25vl,rzen_embed,0,0,0,0
1800,8:1801,unresolved,unresolved,multimodal_needed,Two animals hang out in the green field.,mbeir_images/cirr_images/dev/dev-491-0-img0.jpg,8:19870,77,241,362,mmembed,mmembed,qwen3vl2b_vllm,0,0,0,0
1807,8:1808,unresolved,unresolved,multimodal_needed,Put a window to the left.,mbeir_images/cirr_images/dev/dev-783-2-img0.jpg,8:20570,745,12,1575,gemini_embedding_2,gemini_embedding_2,gme_qwen2vl_retriever_2,0,0,0,0
1815,8:1816,unresolved,unresolved,multimodal_needed,"Different bigger animal, facing the camera.",mbeir_images/cirr_images/dev/dev-402-0-img0.jpg,8:16913,49,747,231,rzen_embed,lamra_qwen25vl,gme_qwen2vl_retriever_2,0,0,0,0
1825,8:1826,composition_required,composition_required,multimodal_needed,Focus on one animal giving more sunshine brightness to image.,mbeir_images/cirr_images/dev/dev-218-3-img1.jpg,8:8549,1,85,13,lamra,gemini_embedding_2,,7,0,0,0
1831,8:1832,unresolved,unresolved,multimodal_needed,Make good portrait of furry animal facing camera in dense forest region.,mbeir_images/cirr_images/dev/dev-218-0-img0.jpg,8:9184,19,38,28,lamra,lamra,qwen3vl2b_vllm,0,0,0,0
1852,8:1853,composition_required,composition_required,multimodal_needed,"No lip liner, darker shade and lip gloss instead of lipstick.",mbeir_images/cirr_images/dev/dev-219-0-img0.jpg,8:13106,9,43,29,lamra,lamra,lamra,1,0,0,0
1856,8:1857,unresolved,unresolved,multimodal_needed,Focus on one Dog while sleeping rather making with group.,mbeir_images/cirr_images/dev/dev-262-2-img0.jpg,8:11618,14,40,779,lamra,lamra,gemini_embedding_2,0,0,0,0
1864,8:1865,unresolved,unresolved,multimodal_needed,Sheeps are grazing and not panda eating grass.,mbeir_images/cirr_images/dev/dev-77-0-img1.jpg,8:5579,286,85,10386,rzen_embed,vlm2vec_v2,qwen3vl8b_vllm,0,0,0,0
1868,8:1869,unresolved,unresolved,multimodal_needed,Put a long shadow behind the small animal.,mbeir_images/cirr_images/dev/dev-856-2-img1.jpg,8:1790,35,216,709,qwen3vl8b_vllm,e5_omni,qwen3vl8b_vllm,0,0,0,0
1869,8:1870,unresolved,unresolved,multimodal_needed,Focus on the face of the brown animal.,mbeir_images/cirr_images/dev/dev-262-3-img0.jpg,8:1503,232,148,2404,qwen3vl8b_vllm,voyage_multimodal_35,vlm2vec_v2,0,0,0,0
1879,8:1880,unresolved,unresolved,multimodal_needed,Show the animals stainding in the field.,mbeir_images/cirr_images/dev/dev-262-1-img1.jpg,8:7188,88,1107,152,vlm2vec_v2,qwen3vl8b_vllm,vlm2vec_v2,0,0,0,0
1887,8:1888,unresolved,unresolved,multimodal_needed,Ducks in closed boundary and not hares.,mbeir_images/cirr_images/dev/dev-262-3-img1.jpg,8:7188,15,11,146,rzen_embed,e5_omni,lamra,0,0,0,0
1901,8:1902,composition_required,composition_required,multimodal_needed,Make dog to sit in black tub instead sitting on wooden floor.,mbeir_images/cirr_images/dev/dev-224-3-img1.jpg,8:3857,4,28,372,rzen_embed,lamra_qwen25vl,gemini_embedding_2,3,0,0,0
1913,8:1914,unresolved,unresolved,multimodal_needed,Black dog poses with its toy.,mbeir_images/cirr_images/dev/dev-22-1-img0.jpg,8:12063,51,53,533,mmembed,gme_qwen2vl_retriever_2,mmembed,0,0,0,0
1917,8:1918,composition_required,composition_required,multimodal_needed,Two dogs look to the right in the snow.,mbeir_images/cirr_images/dev/dev-726-2-img1.jpg,8:4962,1,14,17,gme_qwen2vl_retriever_2,e5_omni,gemini_embedding_2,11,0,0,0
1921,8:1922,unresolved,unresolved,multimodal_needed,Only one wolf and it's darker.,mbeir_images/cirr_images/dev/dev-521-0-img1.jpg,8:12515,70,29,220,qwen3vl8b_vllm,e5_omni,lamra_qwen25vl,0,0,0,0
1927,8:1928,composition_required,composition_required,multimodal_needed,Show the dog on standing on snow.,mbeir_images/cirr_images/dev/dev-264-2-img1.jpg,8:10530,5,37,30,qwen3vl2b_vllm,voyage_multimodal_35,,6,0,0,0
1958,8:1959,unresolved,unresolved,multimodal_needed,"Different positioning, and different color.",mbeir_images/cirr_images/dev/dev-223-2-img0.jpg,8:9121,12,282,15,lamra,lamra_qwen25vl,,0,0,0,0
1959,8:1960,composition_required,composition_required,multimodal_needed,"Only one sneaker showing, different brand and colors.",mbeir_images/cirr_images/dev/dev-223-0-img0.jpg,8:10349,8,20,40,lamra_qwen25vl,lamra_qwen25vl,lamra_qwen25vl,1,0,0,0
1964,8:1965,composition_required,composition_required,multimodal_needed,Dog sits on gray couch.,mbeir_images/cirr_images/dev/dev-953-2-img0.jpg,8:8485,2,48,67,lamra,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,6,0,0,0
2006,8:2007,composition_required,composition_required,multimodal_needed,"Bigger god, ears down and human hand present in the picture.",mbeir_images/cirr_images/dev/dev-146-0-img1.jpg,8:20626,6,12,256,rzen_embed,voyage_multimodal_35,gme_qwen2vl_retriever_2,5,0,0,0
2011,8:2012,composition_required,composition_required,multimodal_needed,"Remove plush toy, Arrange dog reclining on taupe bedding.",mbeir_images/cirr_images/dev/dev-224-1-img0.jpg,8:21278,2,38,20,gme_qwen2vl_retriever_2,voyage_multimodal_35,,8,0,0,0
2030,8:2031,composition_required,composition_required,multimodal_needed,Smaller dog of a lighter color.,mbeir_images/cirr_images/dev/dev-819-3-img1.jpg,8:11155,2,18,12,e5_omni,e5_omni,,7,0,0,0
2035,8:2036,unresolved,unresolved,multimodal_needed,Dogs stand apart on the grass.,mbeir_images/cirr_images/dev/dev-346-0-img1.jpg,8:16363,66,13,146,lamra,gme_qwen2vl_retriever_2,mmembed,0,0,0,0
2038,8:2039,unresolved,unresolved,multimodal_needed,Make the background showing empty sky with inkwell mode effect.,mbeir_images/cirr_images/dev/dev-270-3-img1.jpg,8:14839,11,2731,19,voyage_multimodal_35,qwen3vl8b_vllm,qwen3vl8b_vllm,0,0,0,0
2043,8:2044,composition_required,composition_required,multimodal_needed,Animal with long neck stands in front of trees.,mbeir_images/cirr_images/dev/dev-225-3-img0.jpg,8:6641,1,41,12,mmembed,gme_qwen2vl_retriever_2,,11,0,0,0
2044,8:2045,unresolved,unresolved,multimodal_needed,Put green lawn and trees behind the animals.,mbeir_images/cirr_images/dev/dev-189-0-img0.jpg,8:4933,552,380,430,rzen_embed,e5_omni,qwen3vl8b_vllm,0,0,0,0
2049,8:2050,unresolved,unresolved,multimodal_needed,Fold the sweatshirt.,mbeir_images/cirr_images/dev/dev-213-0-img0.jpg,8:7023,12,27,1627,qwen3vl8b_vllm,lamra_qwen25vl,mmembed,0,0,0,0
2056,8:2057,unresolved,unresolved,multimodal_needed,Fill the middle with water.,mbeir_images/cirr_images/dev/dev-369-2-img0.jpg,8:12343,21,30,1793,lamra_qwen25vl,lamra,lamra_qwen25vl,0,0,0,0
2072,8:2073,unresolved,unresolved,multimodal_needed,Target on wild animal resting in farm area rather making with group of monkey on rock.,mbeir_images/cirr_images/dev/dev-189-2-img1.jpg,8:9166,96,125,282,mmembed,mmembed,gemini_embedding_2,0,0,0,0
2074,8:2075,unresolved,unresolved,multimodal_needed,Show the gold instrument.,mbeir_images/cirr_images/dev/dev-912-3-img0.jpg,8:18807,12,15,2276,qwen3vl8b_vllm,gemini_embedding_2,vlm2vec_v2,0,0,0,0
2106,8:2107,composition_required,composition_required,multimodal_needed,Show many crabs.,mbeir_images/cirr_images/dev/dev-227-1-img1.jpg,8:13175,1,13,70,gme_qwen2vl_retriever_2,rzen_embed,e5_omni,10,0,0,0
2109,8:2110,composition_required,composition_required,multimodal_needed,Show the different shapes of containers lined up.,mbeir_images/cirr_images/dev/dev-897-2-img0.jpg,8:12629,1,65,99,mmembed,lamra_qwen25vl,mmembed,3,0,0,0
2126,8:2127,unresolved,unresolved,multimodal_needed,Shows a larger dog with brown and white fur laying down with a plain white background.,mbeir_images/cirr_images/dev/dev-484-1-img0.jpg,8:19626,25,17,1726,e5_omni,gemini_embedding_2,voyage_multimodal_35,0,0,0,0
2146,8:2147,unresolved,unresolved,multimodal_needed,Show the sideways view of animal eating grass.,mbeir_images/cirr_images/dev/dev-473-0-img1.jpg,8:5574,64,12,140,mmembed,qwen3vl2b_vllm,qwen3vl2b_vllm,0,0,0,0
2147,8:2148,unresolved,unresolved,multimodal_needed,Place the animal in the field with wildflowers.,mbeir_images/cirr_images/dev/dev-356-1-img0.jpg,8:19855,299,205,326,rzen_embed,vlm2vec_v2,,0,0,0,0
2157,8:2158,unresolved,unresolved,multimodal_needed,The animal is now standing and by himself.,mbeir_images/cirr_images/dev/dev-190-0-img0.jpg,8:5574,25,47,46,gme_qwen2vl_retriever_2,e5_omni,vlm2vec_v2,0,0,0,0
2162,8:2163,unresolved,unresolved,multimodal_needed,Knead the bread with hands.,mbeir_images/cirr_images/dev/dev-227-2-img1.jpg,8:3475,354,278,195,mmembed,mmembed,voyage_multimodal_35,0,0,0,0
2164,8:2165,composition_required,composition_required,multimodal_needed,Take full coverage of dog sitting with rear legs in pale white background effect.,mbeir_images/cirr_images/dev/dev-934-3-img1.jpg,8:15594,1,11,51,lamra,lamra,voyage_multimodal_35,10,0,0,0
2165,8:2166,unresolved,unresolved,multimodal_needed,Target image shows dog facing away from camera with dark mode effect.,mbeir_images/cirr_images/dev/dev-295-2-img0.jpg,8:9470,214,1312,139,voyage_multimodal_35,voyage_multimodal_35,lamra,0,0,0,0
2171,8:2172,unresolved,unresolved,multimodal_needed,"Remove the grass on the ground, make the dog smaller and add a white background.",mbeir_images/cirr_images/dev/dev-99-3-img0.jpg,8:14494,12,23,229,e5_omni,qwen3vl2b_vllm,,0,0,0,0
2177,8:2178,composition_required,composition_required,multimodal_needed,"Make the dog bigger, make it stand and add a vegetation.",mbeir_images/cirr_images/dev/dev-274-1-img1.jpg,8:2281,3,11,147,voyage_multimodal_35,gme_qwen2vl_retriever_2,voyage_multimodal_35,4,0,0,0
2186,8:2187,composition_required,composition_required,multimodal_needed,Give some object to dog for biting and giving more sunshine brightness to image.,mbeir_images/cirr_images/dev/dev-191-2-img0.jpg,8:15728,1,45,34,rzen_embed,rzen_embed,gemini_embedding_2,8,0,0,0
2187,8:2188,composition_required,composition_required,multimodal_needed,Make close angle camera on face of dog excluding obstacle from mouth of dog.,mbeir_images/cirr_images/dev/dev-41-0-img1.jpg,8:10534,2,43,27,rzen_embed,rzen_embed,,7,0,0,0
2189,8:2190,unresolved,unresolved,multimodal_needed,Make it with country breed and blurred background rather using snow region.,mbeir_images/cirr_images/dev/dev-521-3-img1.jpg,8:7985,162,62,698,qwen3vl8b_vllm,voyage_multimodal_35,lamra_qwen25vl,0,0,0,0
2190,8:2191,unresolved,unresolved,multimodal_needed,Make it with group of dogs standing in mud surface rather showing one dog into scene.,mbeir_images/cirr_images/dev/dev-372-0-img0.jpg,8:2954,30,108,147,mmembed,rzen_embed,gemini_embedding_2,0,0,0,0
2195,8:2196,unresolved,unresolved,multimodal_needed,Smaller and chubbier dog.,mbeir_images/cirr_images/dev/dev-254-0-img0.jpg,8:13881,90,24,379,lamra_qwen25vl,qwen3vl2b_vllm,lamra_qwen25vl,0,0,0,0
2200,8:2201,composition_required,composition_required,multimodal_needed,"Remove two pups, Focus in on face of remaining pup.",mbeir_images/cirr_images/dev/dev-609-1-img0.jpg,8:12092,8,18,280,mmembed,lamra_qwen25vl,qwen3vl2b_vllm,1,0,0,0
2202,8:2203,composition_required,composition_required,multimodal_needed,Place dog seated with hind quarters buried in deep snow.,mbeir_images/cirr_images/dev/dev-191-2-img0.jpg,8:13059,4,23,158,mmembed,voyage_multimodal_35,mmembed,6,0,0,0
2206,8:2207,unresolved,unresolved,multimodal_needed,Remove the boats and add two birds.,mbeir_images/cirr_images/dev/dev-892-0-img0.jpg,8:1475,15,16,609,mmembed,e5_omni,gemini_embedding_2,0,0,0,0
2212,8:2213,composition_required,composition_required,multimodal_needed,Shows a smaller dog of the same color sitting in a grassy area.,mbeir_images/cirr_images/dev/dev-899-1-img0.jpg,8:11695,1,17,26,qwen3vl2b_vllm,qwen3vl2b_vllm,gemini_embedding_2,9,0,0,0
2215,8:2216,unresolved,unresolved,multimodal_needed,Person sits beside the black dog.,mbeir_images/cirr_images/dev/dev-144-2-img1.jpg,8:3911,519,65,870,lamra_qwen25vl,vlm2vec_v2,gemini_embedding_2,0,0,0,0
2217,8:2218,composition_required,composition_required,multimodal_needed,Dog resting in ground surface with plain white background rather making with couch.,mbeir_images/cirr_images/dev/dev-311-0-img0.jpg,8:18987,4,24,92,lamra_qwen25vl,rzen_embed,qwen3vl2b_vllm,1,0,0,0
2221,8:2222,composition_required,composition_required,multimodal_needed,Remove ball from dog mouth and make it facing away from camera.,mbeir_images/cirr_images/dev/dev-228-1-img0.jpg,8:7830,3,329,11,mmembed,rzen_embed,vlm2vec_v2,3,0,0,0
2231,8:2232,unresolved,unresolved,multimodal_needed,Dog should be more taller adding more sunshine brightness to image.,mbeir_images/cirr_images/dev/dev-144-2-img0.jpg,8:3726,24,12,31,mmembed,e5_omni,mmembed,0,0,0,0
